,year,solicitation,solicitation_date_gen,employees,Special.x,Open.x,Pitch.x,prev_award,phase,select,Current.Financing.Status,cost
1899,2018,18.2,7/15/2018,3,0,0,0,1,I,1,NA,149776
1900,2018,18.2,7/15/2018,4,0,0,0,1,I,1,NA,149993
1901,2018,18.2,7/15/2018,100,0,0,0,1,I,1,NA,149962
1902,2018,18.2,7/15/2018,5,0,0,0,0,I,0,NA,149586
1903,2018,18.2,7/15/2018,1,0,0,0,0,I,1,NA,104040
1904,2018,18.3,12/1/2018,4,1,0,0,0,I,0,Accelerator/Incubator Backed,74949
1905,2018,18.3,12/1/2018,220,1,0,0,1,I,1,Private Equity-Backed,75000
1906,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,50000
1907,2018,18.3,12/1/2018,15,1,0,0,1,I,1,NA,49974
1908,2018,18.3,12/1/2018,75,1,0,0,1,I,1,NA,74986
1909,2018,18.3,12/1/2018,36,1,0,0,1,I,1,NA,74995
1910,2018,18.3,12/1/2018,63,1,0,0,1,I,1,Formerly PE-Backed,74962
1911,2018,18.3,12/1/2018,40,1,0,0,1,I,1,NA,49987
1912,2018,18.3,12/1/2018,57,1,0,0,1,I,1,Corporate Backed or Acquired,74882
1913,2018,18.3,12/1/2018,4,1,0,0,1,I,1,Accelerator/Incubator Backed,50000
1914,2018,18.3,12/1/2018,11,1,0,0,1,I,1,Venture Capital-Backed,49551
1915,2018,18.3,12/1/2018,50,1,0,0,1,I,1,NA,74999
1916,2018,18.3,12/1/2018,2,1,0,0,1,I,1,NA,74998
1917,2018,18.3,12/1/2018,6,1,0,0,1,I,1,NA,74824
1918,2018,18.3,12/1/2018,7,1,0,0,1,I,1,NA,44975
1919,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,75000
1920,2018,18.3,12/1/2018,23,1,0,0,1,I,1,NA,49807
1921,2018,18.3,12/1/2018,165,1,0,0,1,I,1,Corporate Backed or Acquired,75000
1922,2018,18.3,12/1/2018,4,1,0,0,1,I,1,NA,50000
1923,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,58520
1924,2018,18.3,12/1/2018,15,1,0,0,1,I,1,Venture Capital-Backed,44940
1925,2018,18.3,12/1/2018,17,1,0,0,1,I,1,Venture Capital-Backed,49619
1926,2018,18.3,12/1/2018,9,1,0,0,1,I,1,NA,74964
1927,2018,18.3,12/1/2018,300,1,0,0,1,I,1,NA,74617
1928,2018,18.3,12/1/2018,242,1,0,0,1,I,1,NA,74972
1929,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,74948
1930,2018,18.3,12/1/2018,60,1,0,0,1,I,1,NA,74946
1931,2018,18.3,12/1/2018,21,1,0,0,1,I,1,NA,74998
1932,2018,18.3,12/1/2018,5,1,0,0,1,I,1,Accelerator/Incubator Backed,49809
1933,2018,18.3,12/1/2018,6,1,0,0,1,I,1,NA,50000
1934,2018,18.3,12/1/2018,22,1,0,0,1,I,1,Venture Capital-Backed,74640
1935,2018,18.3,12/1/2018,6,1,0,0,1,I,1,NA,73633
1936,2018,18.3,12/1/2018,100,1,0,0,1,I,1,NA,74483
1937,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,75000
1938,2018,18.3,12/1/2018,325,1,0,0,1,I,1,NA,27239
1939,2018,18.3,12/1/2018,16,1,0,0,1,I,1,NA,74946
1940,2018,18.3,12/1/2018,9,1,0,0,1,I,1,NA,74995
1941,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,68680
1942,2018,18.3,12/1/2018,1,1,0,0,0,I,0,NA,17350
1943,2018,18.3,12/1/2018,10,1,0,0,0,I,1,Venture Capital-Backed,49873
1944,2018,18.3,12/1/2018,390,1,0,0,1,I,1,NA,74997
1945,2018,18.3,12/1/2018,1,1,0,0,0,I,0,NA,74408
1946,2018,18.3,12/1/2018,170,1,0,0,1,I,1,NA,50000
1947,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,72365
1948,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,50050
1949,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,73425
1950,2018,18.3,12/1/2018,3,1,0,0,1,I,1,NA,74957
1951,2018,18.3,12/1/2018,17,1,0,0,0,I,0,NA,73800
1952,2018,18.3,12/1/2018,11,1,0,0,0,I,0,NA,74557
1953,2018,18.3,12/1/2018,16,1,0,0,0,I,0,NA,58709
1954,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,74987
1955,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,74904
1956,2018,18.3,12/1/2018,13,1,0,0,1,I,1,NA,74997
1957,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,73725
1958,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,50000
1959,2018,18.3,12/1/2018,8,1,0,0,0,I,0,NA,74156
1960,2018,18.3,12/1/2018,40,1,0,0,1,I,1,NA,49959
1961,2018,18.3,12/1/2018,12,1,0,0,0,I,0,NA,71424
1962,2018,18.3,12/1/2018,7,1,0,0,1,I,1,NA,44975
1963,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,74692
1964,2018,18.3,12/1/2018,5,1,0,0,0,I,1,NA,72829
1965,2018,18.3,12/1/2018,100,1,0,0,1,I,1,NA,74965
1966,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,50050
1967,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,50050
1968,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,50050
1969,2018,18.3,12/1/2018,128,1,0,0,1,I,1,NA,74996
1970,2018,18.3,12/1/2018,2,1,0,0,1,I,1,NA,74966
1971,2018,18.3,12/1/2018,9,1,0,0,1,I,1,Accelerator/Incubator Backed,74994
1972,2018,18.3,12/1/2018,7,1,0,0,1,I,1,NA,74999
1973,2018,18.3,12/1/2018,1,1,0,0,0,I,0,NA,74286
1974,2018,18.3,12/1/2018,70,1,0,0,1,I,1,NA,74733
1975,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,74997
1976,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,74953
1977,2018,18.3,12/1/2018,3,1,0,0,1,I,1,NA,63702
1978,2018,18.3,12/1/2018,180,1,0,0,0,I,0,NA,73730
1979,2018,18.3,12/1/2018,4,1,0,0,0,I,0,NA,48034
1980,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,74460
1981,2018,18.3,12/1/2018,9,1,0,0,1,I,1,NA,74995
1982,2018,18.3,12/1/2018,2,1,0,0,1,I,1,Accelerator/Incubator Backed,75000
1983,2018,18.3,12/1/2018,38,1,0,0,1,I,1,NA,74907
1984,2018,18.3,12/1/2018,32,1,0,0,1,I,1,NA,74799
1985,2018,18.3,12/1/2018,8,1,0,0,1,I,1,NA,74950
1986,2018,18.3,12/1/2018,4,1,0,0,0,I,0,NA,74974
1987,2018,18.3,12/1/2018,6,1,0,0,1,I,1,NA,74978
1988,2018,18.3,12/1/2018,5,1,0,0,1,I,1,Accelerator/Incubator Backed,75000
1989,2018,18.3,12/1/2018,14,1,0,0,1,I,1,NA,74965
1990,2018,18.3,12/1/2018,2,1,0,0,1,I,1,NA,74905
1991,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,75000
1992,2018,18.3,12/1/2018,26,1,0,0,1,I,1,NA,74922
1993,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,50000
1994,2018,18.3,12/1/2018,12,1,0,0,0,I,0,NA,74976
1995,2018,18.3,12/1/2018,4,1,0,0,0,I,0,Accelerator/Incubator Backed,74960
1996,2018,18.3,12/1/2018,5,1,0,0,0,I,0,NA,74861
1997,2018,18.3,12/1/2018,100,1,0,0,1,I,1,NA,74967
1998,2018,18.3,12/1/2018,6,1,0,0,1,I,1,NA,74999
1999,2018,18.3,12/1/2018,15,1,0,0,1,I,1,Venture Capital-Backed,44940
2000,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,50000
2001,2018,18.3,12/1/2018,85,1,0,0,1,I,1,Private Equity-Backed,75000
2002,2018,18.3,12/1/2018,100,1,0,0,1,I,1,NA,74907
2003,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,74953
2004,2018,18.3,12/1/2018,15,1,0,0,1,I,1,NA,49995
2005,2018,18.3,12/1/2018,180,1,0,0,1,I,1,Venture Capital-Backed,50000
2006,2018,18.3,12/1/2018,7,1,0,0,1,I,1,NA,49972
2007,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,75000
2008,2018,18.3,12/1/2018,11,1,0,0,0,I,0,NA,74954
2009,2018,18.3,12/1/2018,5,1,0,0,0,I,0,NA,72722
2010,2018,18.3,12/1/2018,7,1,0,0,1,I,1,NA,74988
2011,2018,18.3,12/1/2018,30,1,0,0,0,I,0,NA,74901
2012,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,74949
2013,2018,18.3,12/1/2018,5,1,0,0,0,I,0,Accelerator/Incubator Backed,74672
2014,2018,18.3,12/1/2018,34,1,0,0,1,I,1,NA,74998
2015,2018,18.3,12/1/2018,75,1,0,0,1,I,1,NA,74954
2016,2018,18.3,12/1/2018,15,1,0,0,0,I,0,Venture Capital-Backed,72828
2017,2018,18.3,12/1/2018,75,1,0,0,1,I,1,NA,74988
2018,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,50000
2019,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,74897
2020,2018,18.3,12/1/2018,2,1,0,0,0,I,1,NA,74997
2021,2018,18.3,12/1/2018,4,1,0,0,0,I,0,Venture Capital-Backed,74988
2022,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,74988
2023,2018,18.3,12/1/2018,63,1,0,0,1,I,1,Formerly PE-Backed,74977
2024,2018,18.3,12/1/2018,8,1,0,0,0,I,0,Accelerator/Incubator Backed,50552
2025,2018,18.3,12/1/2018,165,1,0,0,1,I,1,Corporate Backed or Acquired,75000
2026,2018,18.3,12/1/2018,10,1,0,0,0,I,1,Venture Capital-Backed,49873
2027,2018,18.3,12/1/2018,2,1,0,0,1,I,1,Venture Capital-Backed,74827
2028,2018,18.3,12/1/2018,1,1,0,0,0,I,0,NA,74869
2029,2018,18.3,12/1/2018,20,1,0,0,1,I,1,Venture Capital-Backed,74990
2030,2018,18.3,12/1/2018,4,1,0,0,1,I,1,Angel-Backed,74857
2031,2018,18.3,12/1/2018,88,1,0,0,1,I,1,NA,74968
2032,2018,18.3,12/1/2018,18,1,0,0,0,I,0,NA,74930
2033,2018,18.3,12/1/2018,99,1,0,0,0,I,0,Accelerator/Incubator Backed,74172
2034,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,74382
2035,2018,18.3,12/1/2018,10,1,0,0,0,I,0,Venture Capital-Backed,74325
2036,2018,18.3,12/1/2018,62,1,0,0,0,I,0,Formerly PE-Backed,74726
2037,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,75000
2038,2018,18.3,12/1/2018,6,1,0,0,0,I,0,Accelerator/Incubator Backed,74393
2039,2018,18.3,12/1/2018,4,1,0,0,1,I,1,Angel-Backed,74879
2040,2018,18.3,12/1/2018,13,1,0,0,1,I,1,NA,74992
2041,2018,18.3,12/1/2018,2,1,0,0,0,I,0,Angel-Backed,49998
2042,2018,18.3,12/1/2018,4,1,0,0,0,I,0,NA,74873
2043,2018,18.3,12/1/2018,1,1,0,0,0,I,0,Accelerator/Incubator Backed,74970
2044,2018,18.3,12/1/2018,5,1,0,0,0,I,0,NA,74304
2045,2018,18.3,12/1/2018,5,1,0,0,0,I,0,NA,74088
2046,2018,18.3,12/1/2018,165,1,0,0,1,I,1,Corporate Backed or Acquired,75000
2047,2018,18.3,12/1/2018,7,1,0,0,0,I,0,NA,74694
2048,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,74600
2049,2018,18.3,12/1/2018,38,1,0,0,1,I,1,NA,74918
2050,2018,18.3,12/1/2018,85,1,0,0,1,I,1,Private Equity-Backed,75000
2051,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,74339
2052,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,74996
2053,2018,18.3,12/1/2018,390,1,0,0,1,I,1,NA,74993
2054,2018,18.3,12/1/2018,1,1,0,0,1,I,1,Accelerator/Incubator Backed,74999
2055,2018,18.3,12/1/2018,26,1,0,0,1,I,1,NA,74995
2056,2018,18.3,12/1/2018,11,1,0,0,1,I,1,Venture Capital-Backed,50000
2057,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,74996
2058,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,50000
2059,2018,18.3,12/1/2018,2,1,0,0,0,I,1,NA,65142
2060,2018,18.3,12/1/2018,1,1,0,0,1,I,1,Accelerator/Incubator Backed,74999
2061,2018,18.3,12/1/2018,5,1,0,0,1,I,1,Accelerator/Incubator Backed,75000
2062,2018,18.3,12/1/2018,5,1,0,0,0,I,0,NA,75000
2063,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,50000
2064,2018,18.3,12/1/2018,4,1,0,0,1,I,1,NA,50000
2065,2018,18.3,12/1/2018,7,1,0,0,0,I,0,NA,72347
2066,2018,18.3,12/1/2018,2,1,0,0,1,I,1,NA,74900
2067,2018,18.3,12/1/2018,3,1,0,0,1,I,1,Accelerator/Incubator Backed,74964
2068,2018,18.3,12/1/2018,7,1,0,0,1,I,1,NA,74846
2069,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,74982
2070,2018,18.3,12/1/2018,2,1,0,0,0,I,1,NA,74958
2071,2018,18.3,12/1/2018,13,1,0,0,1,I,1,NA,74983
2072,2018,18.3,12/1/2018,19,1,0,0,1,I,1,NA,75000
2073,2018,18.3,12/1/2018,4,1,0,0,0,I,0,NA,55820
2074,2018,18.3,12/1/2018,4,1,0,0,1,I,1,NA,74800
2075,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,74432
2076,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,74987
2077,2018,18.3,12/1/2018,49,1,0,0,0,I,0,NA,74576
2078,2018,18.3,12/1/2018,17,1,0,0,0,I,0,NA,73800
2079,2018,18.3,12/1/2018,5,1,0,0,0,I,0,NA,74984
2080,2018,18.3,12/1/2018,2,1,0,0,1,I,1,NA,66736
2081,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,74721
2082,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,73921
2083,2018,18.3,12/1/2018,3,1,0,0,0,I,1,NA,67600
2084,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,50000
2085,2018,18.3,12/1/2018,5,1,0,0,0,I,1,NA,74998
2086,2018,18.3,12/1/2018,3,1,0,0,1,I,1,NA,74995
2087,2018,18.3,12/1/2018,68,1,0,0,1,I,1,NA,75000
2088,2018,18.3,12/1/2018,1,1,0,0,0,I,0,NA,58168
2089,2018,18.3,12/1/2018,3,1,0,0,0,I,1,NA,74975
2090,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,74813
2091,2018,18.3,12/1/2018,3,1,0,0,0,I,0,NA,74944
2092,2018,18.3,12/1/2018,4,1,0,0,1,I,1,NA,74714
2093,2018,18.3,12/1/2018,6,1,0,0,0,I,0,Accelerator/Incubator Backed,74920
2094,2018,18.3,12/1/2018,3,1,0,0,1,I,1,NA,74523
2095,2018,18.3,12/1/2018,6,1,0,0,0,I,0,NA,75000
2096,2018,18.3,12/1/2018,9,1,0,0,1,I,1,NA,74960
2097,2018,18.3,12/1/2018,3,1,0,0,0,I,1,Venture Capital-Backed,74364
2098,2018,18.3,12/1/2018,12,1,0,0,1,I,1,NA,74996
2099,2018,18.3,12/1/2018,11,1,0,0,1,I,1,NA,74950
2100,2018,18.3,12/1/2018,3,1,0,0,0,I,1,NA,73930
2101,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,75000
2102,2018,18.3,12/1/2018,4,1,0,0,0,I,0,NA,74912
2103,2018,18.3,12/1/2018,5,1,0,0,1,I,1,Angel-Backed,74679
2104,2018,18.3,12/1/2018,39,1,0,0,1,I,1,NA,74948
2105,2018,18.3,12/1/2018,9,1,0,0,1,II,1,NA,74960
2106,2018,18.3,12/1/2018,5,1,0,0,0,I,0,NA,74984
2107,2018,18.3,12/1/2018,92,1,0,0,1,I,1,NA,74995
2108,2018,18.3,12/1/2018,2,1,0,0,0,I,0,Accelerator/Incubator Backed,72450
2109,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,74994
2110,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,75000
2111,2018,18.3,12/1/2018,9,1,0,0,0,I,1,NA,74925
2112,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,74680
2113,2018,18.3,12/1/2018,7,1,0,0,1,I,1,NA,74776
2114,2018,18.3,12/1/2018,8,1,0,0,0,I,0,NA,74900
2115,2018,18.3,12/1/2018,74,1,0,0,1,I,1,NA,74997
2116,2018,18.3,12/1/2018,5,1,0,0,1,I,1,NA,74897
2117,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,74025
2118,2018,18.3,12/1/2018,15,1,0,0,0,I,0,NA,74524
2119,2018,18.3,12/1/2018,28,1,0,0,1,I,1,NA,74913
2120,2018,18.3,12/1/2018,1,1,0,0,0,I,0,NA,72881
2121,2018,18.3,12/1/2018,4,1,0,0,0,I,0,NA,74940
2122,2018,18.3,12/1/2018,160,1,0,0,1,I,1,Corporate Backed or Acquired,75000
2123,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,74998
2124,2018,18.3,12/1/2018,170,1,0,0,1,I,1,NA,75000
2125,2018,18.3,12/1/2018,4,1,0,0,1,I,1,NA,74868
2126,2018,18.3,12/1/2018,8,1,0,0,0,I,0,NA,75000
2127,2018,18.3,12/1/2018,7,1,0,0,1,I,1,NA,53877
2128,2018,18.3,12/1/2018,70,1,0,0,1,I,1,NA,74997
2129,2018,18.3,12/1/2018,1,1,0,0,0,I,0,NA,74964
2130,2018,18.3,12/1/2018,125,1,0,0,1,I,1,NA,74976
2131,2018,18.3,12/1/2018,10,1,0,0,1,I,1,NA,74659
2132,2018,18.3,12/1/2018,14,1,0,0,1,I,1,NA,74982
2133,2018,18.3,12/1/2018,4,1,0,0,0,I,0,NA,71029
2134,2018,18.3,12/1/2018,2,1,0,0,0,I,0,NA,74766
2135,2018,18.3,12/1/2018,3,1,0,0,1,I,1,NA,74969
2136,2018,18.3,12/1/2018,1,1,0,0,0,I,0,NA,74964
2137,2018,18.3,12/1/2018,5,1,0,0,1,I,1,Accelerator/Incubator Backed,74995
2138,2018,18.3,12/1/2018,6,1,0,0,0,I,1,Venture Capital-Backed,48720
2139,2018,18.3,12/1/2018,6,1,0,0,1,I,1,Accelerator/Incubator Backed,74840
2140,2018,18.3,12/1/2018,20,1,0,0,1,I,0,Formerly VC-backed,74982
2141,2018,18.3,12/1/2018,1,1,1,0,1,I,1,Accelerator/Incubator Backed,50000
2142,2018,18.3,12/1/2018,167,1,1,0,0,I,0,Venture Capital-Backed,75000
2143,2018,18.3,12/1/2018,209,1,1,0,0,I,0,Venture Capital-Backed,71200
2144,2018,18.3,12/1/2018,2,1,1,0,1,II,1,NA,561823
2145,2018,18.3,12/1/2018,2,1,1,0,1,I,1,Accelerator/Incubator Backed,74900
2146,2018,18.3,12/1/2018,5,1,1,0,1,I,1,NA,49000
2147,2018,18.3,12/1/2018,4,1,1,0,1,II,1,NA,749696
2148,2018,18.3,12/1/2018,15,1,1,0,1,I,1,Venture Capital-Backed,53000
2149,2018,18.3,12/1/2018,8,1,1,0,0,I,0,Venture Capital-Backed,74897
2150,2018,18.3,12/1/2018,5,1,1,0,1,I,1,NA,50000
2151,2018,18.3,12/1/2018,22,1,1,0,1,I,1,Venture Capital-Backed,74640
2152,2018,18.3,12/1/2018,4,1,1,0,0,I,0,Venture Capital-Backed,74806
2153,2018,18.3,12/1/2018,2,1,1,0,0,I,1,Venture Capital-Backed,74312
2154,2018,18.3,12/1/2018,34,1,1,0,0,I,0,Venture Capital-Backed,50000
2155,2018,18.3,12/1/2018,9,1,1,0,1,I,1,NA,50000
2156,2018,18.3,12/1/2018,2,1,1,0,0,I,0,NA,50000
2157,2018,18.3,12/1/2018,25,1,1,0,1,I,1,Venture Capital-Backed,74857
2158,2018,18.3,12/1/2018,10,1,1,0,1,I,0,NA,74834
2159,2018,18.3,12/1/2018,8,1,1,0,1,I,1,Accelerator/Incubator Backed,19211
2160,2018,18.3,12/1/2018,15,1,1,0,1,I,1,Venture Capital-Backed,54716
2161,2018,18.3,12/1/2018,2,1,1,0,0,I,0,NA,50000
2162,2018,18.3,12/1/2018,11,1,1,0,1,I,1,Venture Capital-Backed,49551
2163,2018,18.3,12/1/2018,3,1,1,0,0,I,1,NA,69521
2164,2018,18.3,12/1/2018,65,1,1,0,1,I,1,NA,75000
2165,2018,18.3,12/1/2018,2,1,1,0,1,I,1,Accelerator/Incubator Backed,75000
2166,2018,18.3,12/1/2018,5,1,1,0,0,I,0,Accelerator/Incubator Backed,74947
2167,2018,18.3,12/1/2018,5,1,1,0,1,II,1,NA,626259
2168,2018,18.3,12/1/2018,47,1,1,0,1,I,1,Venture Capital-Backed,74391
2169,2018,18.3,12/1/2018,8,1,1,0,1,I,1,Accelerator/Incubator Backed,47123
2170,2018,18.3,12/1/2018,40,1,1,0,1,I,1,NA,50000
2171,2018,18.3,12/1/2018,48,1,1,0,1,I,1,Venture Capital-Backed,74417
2172,2018,18.3,12/1/2018,10,1,1,0,0,I,0,Venture Capital-Backed,72439
2173,2018,18.3,12/1/2018,9,1,1,0,1,I,1,NA,74995
2174,2018,18.3,12/1/2018,7,1,1,0,0,I,0,Venture Capital-Backed,74100
2175,2018,18.3,12/1/2018,3,1,1,0,1,II,1,Accelerator/Incubator Backed,1838189
2176,2018,18.3,12/1/2018,20,1,1,0,1,II,1,Venture Capital-Backed,675631
2177,2018,18.3,12/1/2018,1,1,1,0,0,I,0,NA,74408
2178,2018,18.3,12/1/2018,12,1,1,0,0,I,0,Angel-Backed,62072
2179,2018,18.3,12/1/2018,2,1,1,0,1,I,1,Formerly Accelerator/Incubator backed,50000
2180,2018,18.3,12/1/2018,4,1,1,0,1,I,1,NA,74998
2181,2018,18.3,12/1/2018,5,1,1,0,0,I,1,NA,65500
2182,2018,18.3,12/1/2018,20,1,1,0,1,I,1,Angel-Backed,49900
2183,2018,18.3,12/1/2018,56,1,1,0,0,I,1,NA,74980
2184,2018,18.3,12/1/2018,25,1,1,0,0,I,0,NA,43200
2185,2018,18.3,12/1/2018,5,1,1,0,0,I,0,NA,75000
2186,2018,18.3,12/1/2018,27,1,1,0,1,I,1,NA,49970
2187,2018,18.3,12/1/2018,13,1,1,0,1,I,1,NA,74989
2188,2018,18.3,12/1/2018,38,1,1,0,1,I,1,NA,74973
2189,2018,18.3,12/1/2018,85,1,1,0,1,II,1,NA,1067427
2190,2018,18.3,12/1/2018,1,1,1,0,1,II,1,Accelerator/Incubator Backed,600000
2191,2018,18.3,12/1/2018,2,1,1,0,0,I,0,NA,75000
2192,2018,18.3,12/1/2018,75,1,1,0,1,I,1,NA,74992
2193,2018,18.3,12/1/2018,15,1,1,0,1,I,1,Venture Capital-Backed,44940
2194,2018,18.3,12/1/2018,2,1,1,0,0,I,1,NA,73804
2195,2019,18.3,12/1/2018,46,1,1,0,1,II,1,NA,344923
2196,2018,18.3,12/1/2018,14,1,1,0,0,I,0,NA,50011
2197,2018,18.3,12/1/2018,7,1,1,0,1,II,1,Venture Capital-Backed,50000
2198,2018,18.3,12/1/2018,10,1,1,0,1,I,1,NA,74998
2199,2018,18.3,12/1/2018,4,1,1,0,1,I,1,NA,74897
2200,2018,18.3,12/1/2018,45,1,1,0,0,II,1,NA,748689
2201,2018,18.3,12/1/2018,5,1,1,0,0,I,0,NA,74815
2202,2018,18.3,12/1/2018,1,1,1,0,0,I,0,NA,74408
2203,2018,18.3,12/1/2018,223,1,1,0,1,I,1,NA,74940
2204,2018,18.3,12/1/2018,303,1,1,0,1,I,1,Venture Capital-Backed,74257
2205,2018,18.3,12/1/2018,8,1,1,0,1,I,1,Accelerator/Incubator Backed,9300
2206,2018,18.3,12/1/2018,390,1,1,0,1,I,1,NA,74998
2207,2018,18.3,12/1/2018,20,1,1,0,1,I,1,Venture Capital-Backed,53539
2208,2018,18.3,12/1/2018,20,1,1,0,1,I,1,Venture Capital-Backed,26642
2209,2018,18.3,12/1/2018,15,1,1,0,1,I,1,Venture Capital-Backed,50000
2210,2018,18.3,12/1/2018,65,1,1,0,0,I,0,Accelerator/Incubator Backed,74564
2211,2018,18.3,12/1/2018,4,1,1,0,1,I,1,NA,50000
2212,2018,18.3,12/1/2018,45,1,1,0,1,II,1,NA,342875
2213,2018,18.3,12/1/2018,2,1,1,0,0,I,0,Accelerator/Incubator Backed,74150
2214,2018,18.3,12/1/2018,12,1,1,0,1,I,1,NA,75000
2215,2018,18.3,12/1/2018,16,1,1,0,1,I,1,NA,74983
2216,2018,18.3,12/1/2018,93,1,1,0,1,I,1,NA,64812
2217,2018,18.3,12/1/2018,2,1,1,0,0,I,0,NA,54793
2218,2018,18.3,12/1/2018,29,1,1,0,1,II,1,Venture Capital-Backed,803446
2219,2018,18.3,12/1/2018,3,1,1,0,0,II,1,Venture Capital-Backed,699987
2220,2018,18.3,12/1/2018,20,1,1,0,1,II,1,Venture Capital-Backed,624632
2221,2018,18.3,12/1/2018,1,1,1,0,0,I,1,NA,61011
2222,2018,18.3,12/1/2018,30,1,1,0,1,I,1,NA,50000
2223,2018,18.3,12/1/2018,40,1,1,0,1,I,1,NA,32879
2224,2018,18.3,12/1/2018,100,1,1,0,0,I,1,NA,57005
2225,2018,18.3,12/1/2018,2,1,1,0,1,II,1,NA,693426
2226,2018,18.3,12/1/2018,10,1,1,0,1,II,1,NA,750000
2227,2018,18.3,12/1/2018,3,1,1,0,0,I,0,NA,73137
2228,2018,18.3,12/1/2018,128,1,1,0,1,I,1,NA,55004
2229,2018,18.3,12/1/2018,25,1,1,0,1,II,1,NA,745381
2230,2018,18.3,12/1/2018,5,1,1,0,1,I,1,NA,74954
2231,2018,18.3,12/1/2018,3,1,1,0,0,I,0,NA,74991
2232,2018,18.3,12/1/2018,11,1,1,0,0,I,0,NA,74841
2233,2018,18.3,12/1/2018,11,1,1,0,1,I,1,NA,74948
2234,2018,18.3,12/1/2018,10,1,1,0,1,II,1,Venture Capital-Backed,700000
2235,2018,18.3,12/1/2018,25,1,1,0,1,II,1,Venture Capital-Backed,606943
2236,2018,18.3,12/1/2018,15,1,1,0,1,II,1,Venture Capital-Backed,1770366
2237,2018,18.3,12/1/2018,7,1,1,0,1,I,1,NA,10000
2238,2018,18.3,12/1/2018,57,1,1,0,1,I,1,NA,74994
2239,2018,18.3,12/1/2018,14,1,1,0,0,I,0,NA,50000
2240,2018,18.3,12/1/2018,2,1,1,0,0,I,0,NA,65306
2241,2018,18.3,12/1/2018,6,1,1,0,1,I,1,NA,74726
2242,2018,18.3,12/1/2018,7,1,1,0,0,I,0,NA,65030
2243,2018,18.3,12/1/2018,38,1,1,0,1,I,1,NA,74809
2244,2018,18.3,12/1/2018,40,1,1,0,1,I,1,NA,49998
2245,2018,18.3,12/1/2018,75,1,1,0,1,I,1,NA,74987
2246,2018,18.3,12/1/2018,3,1,1,0,1,I,1,NA,73950
2247,2018,18.3,12/1/2018,1,1,1,0,0,I,0,NA,74901
2248,2018,18.3,12/1/2018,2,1,1,0,1,I,1,NA,74964
2249,2018,18.3,12/1/2018,10,1,1,0,1,I,1,NA,50000
2250,2018,18.3,12/1/2018,2,1,1,0,0,I,0,NA,50106
2251,2018,18.3,12/1/2018,90,1,1,0,1,I,1,Venture Capital-Backed,72587
